user_id,group,day,clicked,dwell_time_sec,bounced,click_position
395,control,19,0,0.0,1,
396,treatment,12,0,0.0,0,
396,treatment,12,1,156.7,0,1.0
396,treatment,19,0,0.0,0,
397,treatment,4,0,0.0,0,
397,treatment,16,0,0.0,0,
397,treatment,10,0,0.0,1,
398,treatment,7,0,0.0,1,
398,treatment,5,1,37.3,0,5.0
399,treatment,3,1,191.6,0,1.0
399,treatment,8,0,0.0,1,
399,treatment,3,1,315.2,1,1.0
400,control,4,0,0.0,1,
400,control,13,0,0.0,0,
401,treatment,11,1,152.2,0,1.0
401,treatment,14,1,253.4,0,1.0
401,treatment,21,1,126.4,0,1.0
402,treatment,1,0,0.0,1,
402,treatment,14,1,212.5,0,2.0
403,control,9,1,131.9,1,1.0
404,control,16,0,0.0,1,
405,treatment,8,1,155.6,0,1.0
405,treatment,6,1,84.7,0,1.0
405,treatment,20,1,203.1,0,2.0
406,treatment,7,0,0.0,0,
407,treatment,9,1,222.2,0,1.0
408,treatment,7,0,0.0,0,
409,treatment,12,1,185.4,1,3.0
409,treatment,1,0,0.0,1,
410,treatment,1,1,184.0,0,1.0
411,control,16,1,178.4,0,2.0
411,control,17,0,0.0,1,
411,control,7,1,107.8,0,1.0
412,treatment,21,0,0.0,0,
413,treatment,13,1,110.4,0,1.0
414,control,4,0,0.0,0,
415,control,7,0,0.0,0,
416,control,9,1,134.7,0,1.0
416,control,14,1,212.9,0,3.0
416,control,11,1,145.1,0,4.0
417,control,14,1,143.0,0,1.0
417,control,10,1,172.4,0,2.0
417,control,9,0,0.0,1,
418,treatment,20,1,229.5,1,1.0
419,treatment,16,1,185.0,0,1.0
420,treatment,3,0,0.0,0,
420,treatment,21,1,149.6,0,3.0
421,treatment,4,1,169.2,0,1.0
422,treatment,2,0,0.0,0,
422,treatment,15,1,206.5,0,2.0
422,treatment,13,1,140.3,0,1.0
423,treatment,1,0,0.0,0,
423,treatment,10,0,0.0,0,
424,control,15,0,0.0,0,
424,control,10,1,199.4,1,1.0
425,treatment,14,0,0.0,1,
425,treatment,15,0,0.0,0,
426,control,3,1,140.2,0,2.0
426,control,7,0,0.0,0,
426,control,10,0,0.0,0,
427,control,14,1,188.4,0,4.0
428,treatment,13,1,184.8,0,2.0
428,treatment,17,1,128.2,0,1.0
429,control,12,0,0.0,0,
429,control,14,0,0.0,0,
429,control,4,1,142.4,0,1.0
430,treatment,2,1,152.0,0,2.0
431,control,3,1,144.7,0,1.0
431,control,14,0,0.0,0,
432,treatment,4,1,335.2,0,1.0
432,treatment,20,0,0.0,1,
432,treatment,16,0,0.0,0,
433,control,4,1,149.5,0,2.0
433,control,1,0,0.0,1,
433,control,12,0,0.0,0,
434,treatment,17,1,112.7,0,2.0
434,treatment,6,1,40.0,0,1.0
435,treatment,15,0,0.0,0,
435,treatment,5,0,0.0,0,
435,treatment,16,1,296.0,1,1.0
436,treatment,21,0,0.0,0,
437,treatment,12,0,0.0,0,
437,treatment,17,1,195.4,0,1.0
438,treatment,8,0,0.0,0,
439,control,7,0,0.0,0,
440,control,8,0,0.0,0,
440,control,3,0,0.0,0,
440,control,2,1,155.3,1,2.0
441,control,15,1,128.8,1,1.0
442,treatment,14,0,0.0,0,
443,control,4,0,0.0,1,
443,control,16,1,158.9,0,1.0
443,control,11,1,138.8,1,1.0
444,treatment,9,1,128.4,0,1.0
444,treatment,6,1,126.6,1,1.0
445,treatment,12,1,145.6,0,1.0
445,treatment,15,1,239.4,0,2.0
446,control,3,1,175.9,0,2.0
447,control,20,0,0.0,0,
447,control,19,0,0.0,0,
448,treatment,18,0,0.0,1,
448,treatment,20,1,137.0,1,1.0
448,treatment,16,1,246.3,0,2.0
449,control,15,0,0.0,0,
450,treatment,7,1,161.2,1,1.0
450,treatment,8,0,0.0,0,
450,treatment,16,0,0.0,0,
451,treatment,1,0,0.0,0,
451,treatment,6,1,340.0,1,1.0
452,treatment,2,0,0.0,0,
453,treatment,4,0,0.0,1,
453,treatment,18,0,0.0,0,
454,treatment,5,1,185.8,0,1.0
454,treatment,12,1,128.3,0,1.0
455,control,8,1,164.1,1,3.0
455,control,21,0,0.0,0,
456,control,18,1,173.5,0,5.0
457,treatment,11,1,129.9,0,1.0
457,treatment,13,0,0.0,1,
457,treatment,1,0,0.0,0,
458,treatment,6,1,64.1,0,1.0
458,treatment,12,1,98.0,0,1.0
459,control,1,0,0.0,1,
459,control,2,1,192.4,0,2.0
460,control,8,0,0.0,0,
460,control,18,1,196.6,1,4.0
461,treatment,8,0,0.0,0,
461,treatment,12,1,238.8,0,2.0
462,control,6,1,303.9,0,2.0
463,treatment,11,1,143.3,0,2.0
464,control,20,0,0.0,1,
464,control,8,0,0.0,1,
465,treatment,3,1,149.6,1,1.0
466,control,5,1,177.6,0,4.0
466,control,2,1,58.7,0,1.0
466,control,10,1,112.0,1,1.0
467,treatment,9,0,0.0,1,
467,treatment,17,0,0.0,0,
467,treatment,6,1,111.7,0,2.0
468,control,1,0,0.0,0,
468,control,1,1,222.3,0,1.0
468,control,11,1,93.8,1,2.0
469,control,12,1,183.5,1,2.0
469,control,1,1,140.6,1,2.0
469,control,16,0,0.0,1,
470,treatment,17,1,144.4,0,1.0
471,control,15,1,154.9,0,1.0
472,treatment,5,0,0.0,0,
473,control,17,0,0.0,0,
473,control,13,0,0.0,1,
474,treatment,1,0,0.0,0,
474,treatment,10,1,177.4,0,1.0
475,control,2,1,215.2,0,5.0
476,treatment,7,1,125.8,1,1.0
477,control,18,0,0.0,1,
478,treatment,12,1,263.8,0,1.0
479,control,18,0,0.0,0,
479,control,3,0,0.0,0,
480,treatment,2,0,0.0,0,
480,treatment,11,1,223.5,1,3.0
481,treatment,14,1,73.6,1,3.0
481,treatment,16,1,80.9,0,1.0
482,treatment,2,1,165.7,0,1.0
483,control,7,1,113.4,1,3.0
483,control,6,0,0.0,0,
483,control,1,0,0.0,1,
484,treatment,13,0,0.0,1,
485,control,21,0,0.0,0,
485,control,21,0,0.0,1,
485,control,15,0,0.0,0,
486,treatment,4,0,0.0,0,
487,control,3,0,0.0,0,
487,control,16,0,0.0,0,
487,control,1,0,0.0,0,
488,treatment,18,1,181.9,0,1.0
488,treatment,1,0,0.0,0,
488,treatment,12,0,0.0,1,
489,control,2,0,0.0,0,
489,control,7,1,177.0,0,2.0
489,control,20,0,0.0,0,
490,control,14,0,0.0,1,
490,control,1,1,143.7,0,3.0
490,control,18,1,292.7,0,1.0
491,treatment,3,1,230.5,0,1.0
491,treatment,2,1,167.8,0,1.0
492,control,12,0,0.0,1,
493,control,17,0,0.0,0,
494,treatment,18,0,0.0,0,
494,treatment,17,0,0.0,1,
495,control,11,0,0.0,0,
496,control,14,1,337.1,0,1.0
496,control,5,1,285.0,1,1.0
496,control,3,0,0.0,0,
497,control,17,1,218.9,0,5.0
497,control,13,0,0.0,1,
498,treatment,15,1,251.5,0,1.0
499,control,20,0,0.0,0,
499,control,10,1,161.4,0,2.0
500,treatment,3,1,210.0,1,1.0
500,treatment,5,0,0.0,1,
501,control,19,0,0.0,0,
501,control,3,1,99.4,1,1.0
501,control,10,1,46.9,1,5.0
502,control,6,0,0.0,0,
502,control,10,0,0.0,1,
502,control,16,0,0.0,1,
503,control,20,0,0.0,0,
503,control,21,0,0.0,0,
504,treatment,3,1,194.2,0,1.0
504,treatment,14,1,255.7,0,2.0
505,control,15,1,157.8,1,1.0
505,control,8,0,0.0,0,
505,control,15,0,0.0,0,
506,control,19,0,0.0,0,
507,treatment,14,1,247.6,0,1.0
507,treatment,9,0,0.0,0,
508,control,15,1,196.4,1,2.0
509,treatment,16,0,0.0,1,
510,treatment,4,0,0.0,0,
511,control,4,1,147.9,0,2.0
511,control,5,1,179.7,1,5.0
512,treatment,4,0,0.0,0,
513,control,8,0,0.0,0,
513,control,2,1,122.9,0,1.0
513,control,11,1,88.9,1,2.0
514,treatment,17,0,0.0,0,
514,treatment,20,1,196.2,0,1.0
514,treatment,17,0,0.0,1,
515,treatment,14,0,0.0,0,
515,treatment,15,0,0.0,0,
516,control,5,0,0.0,0,
517,treatment,6,1,233.7,0,2.0
518,treatment,9,0,0.0,0,
519,treatment,4,0,0.0,0,
519,treatment,16,1,90.4,1,1.0
519,treatment,21,0,0.0,1,
520,treatment,8,0,0.0,0,
520,treatment,7,0,0.0,0,
521,treatment,18,1,200.1,1,3.0
521,treatment,16,0,0.0,1,
521,treatment,8,0,0.0,0,
522,control,12,1,209.0,0,1.0
522,control,9,1,135.8,0,2.0
523,treatment,8,0,0.0,0,
523,treatment,18,1,226.9,0,1.0
523,treatment,17,1,125.3,0,1.0
524,control,3,1,98.1,0,1.0
524,control,21,0,0.0,0,
524,control,12,0,0.0,1,
525,treatment,17,1,149.0,0,1.0
526,control,2,0,0.0,0,
526,control,13,0,0.0,0,
526,control,2,1,184.0,1,1.0
527,control,20,1,142.6,1,1.0
527,control,11,1,180.6,1,1.0
528,treatment,16,1,84.6,0,2.0
528,treatment,16,1,143.7,1,2.0
529,treatment,14,1,178.1,0,2.0
530,treatment,16,1,154.7,0,4.0
530,treatment,17,0,0.0,0,
531,control,21,0,0.0,0,
531,control,4,0,0.0,1,
532,treatment,4,1,217.3,1,1.0
533,control,8,0,0.0,0,
534,control,11,1,116.5,0,1.0
534,control,10,0,0.0,1,
535,control,15,0,0.0,0,
535,control,16,0,0.0,0,
536,treatment,5,1,161.3,1,2.0
536,treatment,17,1,213.5,0,1.0
536,treatment,18,0,0.0,1,
537,treatment,5,0,0.0,0,
538,control,18,0,0.0,0,
538,control,12,1,144.7,0,1.0
539,control,17,1,142.0,1,2.0
539,control,20,0,0.0,0,
539,control,7,1,68.1,0,1.0
540,treatment,12,0,0.0,0,
541,control,2,0,0.0,1,
542,treatment,3,1,183.6,0,2.0
543,control,19,0,0.0,0,
543,control,12,0,0.0,0,
543,control,5,0,0.0,0,
544,treatment,12,0,0.0,0,
544,treatment,3,1,163.5,0,4.0
545,control,1,0,0.0,0,
546,treatment,18,0,0.0,1,
547,control,12,1,58.5,0,4.0
548,treatment,15,1,110.8,0,1.0
549,treatment,12,1,255.0,0,1.0
549,treatment,21,1,124.0,0,1.0
549,treatment,13,0,0.0,1,
550,control,4,0,0.0,1,
550,control,10,0,0.0,0,
550,control,18,0,0.0,0,
551,control,21,0,0.0,0,
551,control,13,1,238.7,0,2.0
552,treatment,5,0,0.0,0,
553,control,7,1,156.2,1,1.0
553,control,11,1,177.7,0,1.0
554,treatment,21,1,227.0,0,4.0
554,treatment,5,1,237.1,1,1.0
554,treatment,13,0,0.0,1,
555,control,15,0,0.0,1,
555,control,10,0,0.0,1,
556,treatment,10,1,78.4,0,1.0
557,treatment,8,1,160.8,0,3.0
558,treatment,7,1,122.7,0,1.0
559,treatment,16,1,343.3,1,1.0
559,treatment,3,0,0.0,0,
560,treatment,4,1,230.7,0,1.0
560,treatment,14,1,276.2,0,2.0
561,treatment,13,0,0.0,0,
561,treatment,21,1,72.7,0,1.0
562,control,7,0,0.0,0,
562,control,13,0,0.0,0,
562,control,20,0,0.0,1,
563,control,18,0,0.0,0,
563,control,1,1,146.2,0,4.0
564,control,3,1,179.0,0,1.0
565,treatment,8,1,181.8,0,4.0
566,treatment,16,1,94.4,0,1.0
566,treatment,14,1,154.7,0,1.0
567,treatment,6,1,217.6,0,1.0
568,treatment,12,0,0.0,0,
568,treatment,18,0,0.0,0,
568,treatment,5,0,0.0,1,
569,control,6,0,0.0,0,
570,control,3,1,203.3,0,3.0
570,control,11,0,0.0,0,
570,control,8,0,0.0,0,
571,treatment,21,1,150.7,0,3.0
571,treatment,13,0,0.0,1,
571,treatment,18,1,274.6,0,1.0
572,control,1,0,0.0,0,
572,control,21,1,147.1,0,5.0
573,control,15,1,184.6,1,5.0
574,treatment,8,0,0.0,0,
574,treatment,21,1,106.3,1,1.0
574,treatment,8,1,174.7,0,4.0
575,control,20,1,122.6,0,3.0
576,treatment,8,1,159.3,0,1.0
577,control,1,1,150.7,0,1.0
577,control,1,1,129.2,1,2.0
578,treatment,3,0,0.0,0,
578,treatment,4,1,163.1,0,2.0
579,treatment,8,1,220.7,1,1.0
579,treatment,4,1,157.7,0,2.0
580,treatment,16,0,0.0,1,
581,treatment,18,0,0.0,0,
581,treatment,1,0,0.0,0,
581,treatment,7,0,0.0,0,
582,control,21,0,0.0,0,
582,control,16,0,0.0,1,
583,treatment,15,0,0.0,0,
583,treatment,21,0,0.0,1,
583,treatment,21,0,0.0,0,
584,treatment,18,1,183.8,0,3.0
584,treatment,15,1,235.0,0,2.0
584,treatment,13,1,79.2,0,2.0
585,treatment,7,1,104.7,0,1.0
585,treatment,13,1,137.8,0,2.0
586,control,2,0,0.0,0,
586,control,11,1,188.5,0,2.0
587,treatment,6,1,223.3,1,1.0
587,treatment,16,0,0.0,0,
588,control,18,1,169.2,0,3.0
588,control,9,0,0.0,1,
589,treatment,4,1,30.7,1,1.0
590,control,20,0,0.0,0,
590,control,17,0,0.0,1,
590,control,2,0,0.0,1,
591,control,15,0,0.0,0,
591,control,21,0,0.0,0,
591,control,3,1,105.5,0,3.0
592,treatment,4,0,0.0,0,
592,treatment,18,1,141.0,0,2.0
592,treatment,7,0,0.0,0,
593,control,20,0,0.0,0,
594,treatment,4,1,160.4,0,1.0
595,treatment,19,1,138.8,0,2.0
595,treatment,5,0,0.0,1,
595,treatment,18,0,0.0,0,
596,treatment,6,1,149.3,0,2.0
596,treatment,2,0,0.0,0,
597,control,10,1,70.8,0,4.0
597,control,19,0,0.0,0,
597,control,7,1,135.7,0,1.0
598,control,14,1,116.4,0,5.0
598,control,15,1,135.9,0,4.0
598,control,18,0,0.0,0,
599,treatment,4,1,191.0,1,1.0
599,treatment,6,0,0.0,1,
599,treatment,16,0,0.0,0,
600,treatment,8,1,198.2,0,2.0
601,control,6,0,0.0,1,
601,control,10,0,0.0,0,
602,treatment,2,1,116.7,0,1.0
602,treatment,17,0,0.0,0,
602,treatment,1,0,0.0,0,
603,treatment,1,0,0.0,1,
604,treatment,17,1,238.0,0,2.0
604,treatment,8,1,162.1,0,2.0
605,control,16,1,98.1,1,2.0
606,control,13,0,0.0,1,
606,control,19,0,0.0,0,
607,control,21,1,124.5,0,4.0
607,control,20,0,0.0,1,
607,control,19,1,259.4,0,1.0
608,treatment,19,1,163.8,0,5.0
608,treatment,10,1,96.6,0,2.0
609,treatment,14,1,182.1,0,1.0
609,treatment,16,1,171.4,0,1.0
609,treatment,9,0,0.0,1,
610,treatment,10,1,115.6,0,2.0
610,treatment,8,0,0.0,0,
610,treatment,20,1,125.0,0,1.0
611,control,2,0,0.0,0,
611,control,19,0,0.0,0,
611,control,14,0,0.0,1,
612,treatment,21,0,0.0,0,
612,treatment,1,0,0.0,0,
613,treatment,15,0,0.0,0,
613,treatment,14,1,127.7,0,1.0
613,treatment,4,1,297.0,0,2.0
614,treatment,7,1,228.0,0,2.0
614,treatment,14,0,0.0,1,
615,treatment,20,1,176.5,1,1.0
616,control,16,0,0.0,1,
616,control,21,0,0.0,0,
617,control,17,0,0.0,0,
617,control,7,1,182.6,0,3.0
617,control,15,0,0.0,0,
618,treatment,2,1,26.5,0,1.0
618,treatment,15,0,0.0,0,
619,control,11,1,204.9,0,1.0
619,control,7,1,219.6,0,1.0
619,control,15,1,137.9,0,1.0
620,control,8,0,0.0,0,
620,control,20,1,139.0,1,1.0
621,treatment,18,1,148.1,0,1.0
621,treatment,9,0,0.0,0,
621,treatment,15,1,126.3,0,5.0
622,treatment,15,1,231.9,1,2.0
622,treatment,5,1,189.0,0,1.0
623,control,3,0,0.0,1,
623,control,8,0,0.0,0,
624,treatment,17,0,0.0,0,
625,control,5,1,109.7,1,1.0
626,treatment,18,1,303.3,0,1.0
627,control,12,0,0.0,1,
627,control,9,0,0.0,1,
628,treatment,9,1,117.0,0,1.0
629,control,2,0,0.0,1,
630,control,11,0,0.0,0,
630,control,13,1,200.8,1,5.0
631,control,20,0,0.0,0,
631,control,9,0,0.0,0,
632,treatment,10,0,0.0,0,
632,treatment,9,0,0.0,0,
633,control,10,1,172.4,1,2.0
634,control,20,1,229.2,1,3.0
634,control,6,0,0.0,0,
635,treatment,11,0,0.0,1,
635,treatment,12,1,211.4,0,1.0
636,treatment,7,0,0.0,1,
636,treatment,3,1,215.6,0,2.0
637,control,18,0,0.0,0,
638,control,12,1,156.0,0,2.0
639,treatment,1,1,167.2,0,1.0
640,treatment,16,1,142.2,0,1.0
640,treatment,15,0,0.0,0,
641,treatment,13,1,136.0,0,1.0
641,treatment,15,0,0.0,1,
642,treatment,6,0,0.0,1,
642,treatment,4,0,0.0,0,
642,treatment,14,0,0.0,0,
643,treatment,16,0,0.0,0,
643,treatment,14,0,0.0,0,
644,control,5,1,101.5,0,4.0
644,control,19,1,135.1,1,1.0
644,control,6,0,0.0,0,
645,treatment,16,0,0.0,0,
645,treatment,1,0,0.0,0,
646,control,11,0,0.0,0,
646,control,4,1,190.9,1,1.0
646,control,9,0,0.0,0,
647,control,21,1,189.3,1,4.0
647,control,5,0,0.0,1,
648,control,8,1,123.5,0,2.0
649,treatment,6,1,235.2,0,1.0
650,control,11,0,0.0,0,
650,control,11,1,174.2,1,1.0
651,control,2,0,0.0,0,
652,treatment,6,1,151.5,0,2.0
652,treatment,21,0,0.0,1,
652,treatment,20,0,0.0,1,
653,control,4,0,0.0,0,
654,control,14,0,0.0,1,
655,treatment,7,1,196.1,1,2.0
655,treatment,6,0,0.0,0,
656,control,7,0,0.0,1,
656,control,9,0,0.0,0,
656,control,12,1,132.2,1,4.0
657,control,10,0,0.0,0,
657,control,6,0,0.0,0,
658,control,5,1,125.4,0,1.0
659,treatment,19,1,116.6,0,3.0
659,treatment,19,1,232.5,0,1.0
659,treatment,16,1,175.1,0,2.0
660,treatment,11,1,128.5,1,3.0
661,treatment,18,1,193.8,0,1.0
662,control,3,1,156.5,0,1.0
663,control,17,0,0.0,0,
663,control,9,0,0.0,1,
663,control,21,0,0.0,0,
664,treatment,17,1,104.2,0,2.0
664,treatment,1,1,246.2,0,4.0
664,treatment,15,0,0.0,1,
665,control,21,0,0.0,1,
665,control,3,0,0.0,1,
665,control,21,0,0.0,0,
666,control,18,0,0.0,0,
666,control,21,0,0.0,0,
666,control,5,1,160.6,1,1.0
667,treatment,20,1,248.3,0,1.0
668,treatment,13,1,102.9,0,1.0
668,treatment,7,1,268.2,0,2.0
668,treatment,18,1,128.8,1,1.0
669,control,13,1,308.2,0,1.0
669,control,2,0,0.0,0,
670,control,8,0,0.0,0,
670,control,11,1,239.4,1,1.0
671,control,1,0,0.0,1,
671,control,2,1,30.6,0,4.0
671,control,15,0,0.0,1,
672,treatment,5,1,199.9,0,3.0
672,treatment,20,0,0.0,0,
672,treatment,8,1,217.0,1,1.0
673,treatment,11,0,0.0,1,
673,treatment,15,1,113.1,0,4.0
674,treatment,9,1,195.0,1,4.0
674,treatment,18,1,33.6,0,1.0
674,treatment,8,0,0.0,0,
675,treatment,17,0,0.0,0,
675,treatment,12,1,277.8,0,1.0
675,treatment,20,0,0.0,0,
676,control,9,1,172.2,0,2.0
676,control,1,0,0.0,1,
676,control,18,1,5.0,1,1.0
677,treatment,10,0,0.0,0,
677,treatment,5,0,0.0,0,
677,treatment,15,1,73.8,0,2.0
678,treatment,10,0,0.0,0,
678,treatment,16,0,0.0,0,
679,treatment,9,1,80.3,0,1.0
679,treatment,7,1,164.4,1,4.0
680,treatment,8,1,216.8,0,2.0
680,treatment,17,1,178.0,0,1.0
680,treatment,13,0,0.0,0,
681,treatment,10,1,218.7,1,1.0
681,treatment,14,1,145.8,0,1.0
682,control,17,1,161.3,0,2.0
683,control,16,0,0.0,0,
684,treatment,9,0,0.0,1,
684,treatment,14,1,128.9,1,2.0
684,treatment,15,1,113.9,0,4.0
685,control,2,0,0.0,1,
685,control,1,0,0.0,0,
685,control,9,0,0.0,0,
686,treatment,11,0,0.0,1,
686,treatment,13,0,0.0,0,
686,treatment,19,1,223.9,0,2.0
687,treatment,10,0,0.0,0,
688,control,6,1,141.4,0,2.0
688,control,10,1,215.0,1,1.0
688,control,21,0,0.0,0,
689,control,17,0,0.0,1,
690,treatment,8,0,0.0,0,
691,treatment,17,0,0.0,0,
691,treatment,2,0,0.0,0,
691,treatment,5,1,143.6,0,1.0
692,treatment,12,1,142.1,1,1.0
693,control,9,1,124.1,0,1.0
693,control,21,1,163.9,0,2.0
693,control,5,1,87.3,1,1.0
694,treatment,5,1,215.4,0,3.0
694,treatment,16,0,0.0,0,
695,treatment,2,1,149.2,0,3.0
695,treatment,11,0,0.0,0,
695,treatment,5,0,0.0,0,
696,treatment,13,0,0.0,0,
696,treatment,10,1,128.3,0,5.0
696,treatment,9,0,0.0,0,
697,control,13,1,56.8,0,1.0
698,treatment,18,1,188.3,1,2.0
699,treatment,6,0,0.0,0,
699,treatment,2,1,186.5,0,1.0
700,control,7,1,235.5,1,1.0
700,control,18,0,0.0,1,
700,control,11,1,176.8,1,1.0
701,treatment,19,0,0.0,1,
701,treatment,17,1,76.7,0,1.0
701,treatment,18,1,189.7,0,1.0
702,treatment,17,0,0.0,0,
702,treatment,5,1,278.1,0,1.0
702,treatment,6,0,0.0,0,
703,control,3,0,0.0,0,
703,control,3,1,144.2,1,1.0
704,treatment,13,1,168.1,1,1.0
705,control,9,0,0.0,0,
706,control,7,0,0.0,0,
706,control,9,1,148.4,0,1.0
706,control,8,1,237.9,0,1.0
707,treatment,14,0,0.0,0,
708,treatment,18,0,0.0,0,
708,treatment,10,1,90.2,0,2.0
709,treatment,12,1,223.6,0,1.0
709,treatment,10,0,0.0,0,
710,treatment,20,1,218.8,0,1.0
711,control,6,0,0.0,0,
712,treatment,10,1,138.9,0,5.0
713,control,17,1,121.2,1,5.0
713,control,20,0,0.0,1,
713,control,1,0,0.0,1,
714,treatment,2,0,0.0,0,
714,treatment,19,0,0.0,1,
715,treatment,18,0,0.0,0,
715,treatment,10,1,243.1,0,1.0
715,treatment,17,0,0.0,0,
716,treatment,14,0,0.0,0,
716,treatment,14,0,0.0,0,
717,control,21,1,67.8,0,1.0
718,treatment,5,0,0.0,0,
718,treatment,8,0,0.0,0,
718,treatment,9,0,0.0,1,
719,treatment,15,1,121.2,1,2.0
719,treatment,17,0,0.0,0,
719,treatment,11,0,0.0,0,
720,treatment,3,0,0.0,0,
720,treatment,18,1,247.8,0,1.0
720,treatment,10,1,173.7,1,1.0
721,treatment,3,1,111.5,0,3.0
722,control,12,0,0.0,0,
722,control,13,0,0.0,0,
722,control,13,1,163.0,0,1.0
723,treatment,6,0,0.0,0,
723,treatment,9,1,95.6,0,1.0
723,treatment,1,0,0.0,0,
724,control,10,0,0.0,0,
724,control,8,0,0.0,1,
725,control,7,0,0.0,1,
725,control,15,0,0.0,0,
725,control,21,0,0.0,0,
726,control,17,0,0.0,1,
726,control,19,1,47.6,0,3.0
726,control,2,0,0.0,0,
727,control,13,1,238.7,1,1.0
727,control,8,1,61.1,0,3.0
728,control,13,1,137.1,0,2.0
729,control,8,0,0.0,0,
729,control,4,0,0.0,1,
730,treatment,6,1,283.1,0,2.0
730,treatment,10,0,0.0,0,
731,control,10,1,144.2,0,4.0
731,control,16,1,184.4,0,3.0
731,control,15,0,0.0,0,
732,control,21,1,231.4,1,2.0
732,control,1,1,230.3,0,1.0
732,control,6,1,120.3,1,3.0
733,control,6,1,97.2,0,3.0
733,control,5,1,138.1,0,3.0
734,treatment,21,1,167.6,0,1.0
735,treatment,16,0,0.0,0,
735,treatment,15,1,255.4,0,1.0
735,treatment,12,1,251.3,0,1.0
736,control,17,0,0.0,0,
736,control,15,1,112.5,0,2.0
737,treatment,11,0,0.0,0,
738,control,14,1,82.8,1,3.0
738,control,8,0,0.0,0,
738,control,16,1,203.0,0,1.0
739,control,8,0,0.0,0,
740,treatment,11,0,0.0,0,
741,control,20,1,68.0,1,3.0
741,control,18,1,152.7,0,1.0
742,treatment,21,1,184.1,0,1.0
742,treatment,13,1,292.1,0,1.0
743,treatment,18,1,134.7,0,2.0
744,control,13,1,55.9,1,4.0
744,control,13,0,0.0,0,
744,control,11,1,100.5,1,1.0
745,control,5,1,227.4,0,1.0
745,control,21,0,0.0,0,
746,treatment,6,0,0.0,0,
746,treatment,21,0,0.0,0,
747,control,21,0,0.0,0,
747,control,8,0,0.0,0,
747,control,17,1,78.0,0,1.0
748,control,12,1,109.0,0,2.0
748,control,16,0,0.0,1,
748,control,3,1,122.4,1,3.0
749,control,18,0,0.0,1,
749,control,6,1,119.6,0,1.0
750,treatment,21,1,187.7,0,3.0
751,treatment,9,0,0.0,0,
752,control,1,0,0.0,0,
752,control,4,1,176.2,0,1.0
753,treatment,5,1,135.0,1,4.0
753,treatment,18,0,0.0,0,
753,treatment,21,0,0.0,1,
754,treatment,18,1,235.2,0,3.0
755,treatment,14,0,0.0,0,
755,treatment,16,0,0.0,0,
756,treatment,18,1,264.2,0,2.0
757,treatment,16,1,156.1,1,1.0
757,treatment,1,1,112.5,0,3.0
757,treatment,5,1,257.6,0,1.0
758,control,7,1,175.3,0,3.0
758,control,18,0,0.0,0,
758,control,3,0,0.0,1,
759,control,14,1,187.5,1,1.0
760,control,5,0,0.0,1,
760,control,17,0,0.0,1,
761,treatment,12,1,166.6,0,1.0
761,treatment,19,0,0.0,0,
762,treatment,4,0,0.0,0,
763,control,2,0,0.0,0,
763,control,13,1,108.9,1,3.0
763,control,20,0,0.0,1,
764,treatment,8,0,0.0,0,
764,treatment,4,0,0.0,0,
764,treatment,7,0,0.0,0,
765,control,4,0,0.0,1,
765,control,1,0,0.0,0,
766,control,9,0,0.0,1,
766,control,21,0,0.0,1,
766,control,1,1,198.1,0,4.0
767,control,8,0,0.0,1,
767,control,4,0,0.0,0,
767,control,20,1,200.6,0,1.0
768,treatment,5,1,197.6,0,1.0
768,treatment,7,1,256.7,1,1.0
769,treatment,15,0,0.0,0,
769,treatment,7,1,176.3,0,2.0
769,treatment,20,1,331.9,0,2.0
770,control,9,0,0.0,1,
771,control,13,1,74.8,0,4.0
772,control,20,0,0.0,1,
772,control,15,1,122.0,1,3.0
773,control,17,1,66.6,0,2.0
774,treatment,4,1,116.1,1,1.0
774,treatment,21,0,0.0,1,
774,treatment,21,0,0.0,0,
775,treatment,19,1,79.0,0,5.0
775,treatment,1,0,0.0,0,
776,control,4,1,102.0,1,2.0
776,control,7,1,132.2,0,5.0
776,control,19,0,0.0,0,
777,control,7,1,245.9,0,4.0
777,control,18,1,105.5,1,1.0
777,control,15,1,166.4,0,1.0
778,treatment,4,0,0.0,0,
778,treatment,4,1,157.9,0,1.0
779,treatment,16,1,283.1,1,1.0
779,treatment,16,0,0.0,0,
780,control,21,0,0.0,0,
780,control,21,0,0.0,0,
781,control,6,1,182.3,0,1.0
781,control,12,0,0.0,1,
782,control,7,1,128.0,1,1.0
782,control,18,1,143.7,0,2.0
783,treatment,7,1,184.3,0,1.0
783,treatment,4,1,282.7,0,5.0
784,treatment,8,1,215.2,0,1.0
784,treatment,15,1,222.3,1,1.0
785,treatment,11,1,217.8,0,4.0
786,control,3,0,0.0,1,
786,control,10,0,0.0,1,
786,control,3,0,0.0,1,
787,control,18,1,169.6,0,4.0
787,control,4,1,232.2,0,1.0
788,treatment,4,1,294.7,0,1.0
789,treatment,11,0,0.0,0,
789,treatment,12,0,0.0,1,
789,treatment,17,1,181.1,1,4.0
790,control,15,0,0.0,0,
790,control,18,1,229.5,0,2.0
791,treatment,16,1,194.8,1,5.0
791,treatment,21,0,0.0,0,
791,treatment,21,0,0.0,1,
792,treatment,13,1,233.2,0,2.0
792,treatment,17,0,0.0,0,
793,control,13,0,0.0,0,
794,treatment,16,1,137.9,0,1.0
795,control,2,1,88.1,0,3.0
796,control,6,0,0.0,1,
